id,name,ticker,industry,country,sent,price,itemCount
20670,Yamato Autoworks Co. Ltd.,Private:Yamtdauto,Others,Japan,44,-8%,14
20476,"Yamato Holdings Co., Ltd.",TSE:9064,Others,Japan,13,-3%,12
17886,Yamato International Inc.,TSE:8127,Others,Japan,77,1%,25
21392,Yamawaki Sanso K.K.,Private:Yamawaki anso K.K.,Others,Japan,70,-2%,8
17710,Yamaya Corporation,TSE:9994,Others,Japan,13,-2%,22
11753,Yamazaki Baking Co. Ltd.,TSE:2212,Real Estate,Japan,40,2%,16
11062,"Yamazaki-Biscuits Co., Ltd.","Private:Yamazaki-Co., Ltd.",Real Estate,Japan,4,-7%,23
13141,Yamazen Corp.,TSE:8051,Real Estate,Japan,100,8%,23
2767,Yanmar Co. Ltd.,Private:Yanmar o. Ltd.,Real Estate,Japan,94,-8%,24
16915,Yaokin Corporation,Private:Yaokin ation,Real Estate,Japan,30,-3%,16
21381,"Yasaka Electric Wire Co.,Ltd.","Private:Yasaka El Co.,Ltd.",Real Estate,Japan,16,-3%,25
21412,"Yashima Denki Co.,Ltd.",TSE:3153,Real Estate,Japan,23,2%,25
21413,Yaskawa Electric Corp.,TSE:6506,Real Estate,Japan,31,-7%,21
20625,Yaskawa Information Systems Corp.,TSE:2354,Real Estate,Japan,54,-5%,7
17684,"Yasuda Co.,Ltd.","Private:Yasuda Co Co.,Ltd.",Real Estate,Japan,73,-5%,16
17748,Yasunaga Corporation,TSE:7271,Real Estate,Japan,86,-4%,17
19745,Yazaki Energy System Corporation,Private:Yazaki Eporation,Real Estate,Japan,92,6%,9
10332,"YBM Co., Ltd.","Private:YBM Co., Co., Ltd.",Real Estate,Japan,43,-4%,13
10348,Yellow Hat Ltd.,TSE:9882,Real Estate,Japan,39,5%,12
10555,YM loading,Private:YM loadinM loading,Real Estate,Japan,31,-7%,14
10559,"Yodobashi Camera Co.,Ltd.","Private:Yodobas,Ltd.",Real Estate,Japan,47,-7%,24
15283,"Yodogawa Steel Works, Ltd.",TSE:5451,Real Estate,Japan,74,-7%,6
11742,Yokogawa Electric Corp.,TSE:6841,Real Estate,Japan,95,-1%,12
11743,Yokohama (City of),Private:YokohamaCity of),Real Estate,Japan,84,0%,5
11745,"Yokota Manufacturing Co., Ltd.",JASDAQ:6248,Real Estate,Japan,32,-2%,8
11747,"Yomeishu Seizo Co., Ltd.",TSE:2540,Real Estate,Japan,9,8%,14
13153,"Yomiuri Shimbun Osaka Honsha, K.k.","Private:Yomiuri ha, K.k.",Real Estate,Japan,94,-4%,7
11756,Yondenko Corporation,TSE:1939,Real Estate,Japan,18,3%,13
11821,Yonex Co. Ltd.,TSE:7906,Telecommunication Services,Japan,79,-4%,22
11824,Yonkang Foundation,Private:Yonkang Foundation,Telecommunication Services,Japan,8,6%,9
11832,Yorozu Corporation,TSE:7294,Telecommunication Services,Japan,30,4%,19
10670,"Yoshicon Co.,Ltd.",JASDAQ:5280,Telecommunication Services,Japan,43,-6%,15
11823,Yoshindo Inc.,Private:Yoshindondo Inc.,Telecommunication Services,Japan,56,-7%,13
6630,"Yoshino Gypsum Co.,Ltd","Private:Yoshino  Co.,Ltd",Telecommunication Services,Japan,27,3%,18
20785,Yoshinobu Corp.,Private:Yoshinobuobu Corp.,Telecommunication Services,Japan,69,5%,14
11828,"Yoshinoya Holdings Co., Ltd.",TSE:9861,Telecommunication Services,Japan,79,3%,18
11829,Yoshitake Inc.,JASDAQ:6488,Telecommunication Services,Japan,63,-6%,12
11920,"Yotai Refractories Co., Ltd.",TSE:5357,Telecommunication Services,Japan,1,8%,10
11854,"Y-Square Co.,Ltd","Private:Y-Square e Co.,Ltd",Utilities,Japan,3,7%,6
10301,Yuasa Trading Co. Ltd.,TSE:8074,Utilities,Japan,83,4%,12
11849,Yugen Co. Ltd,Private:Yugen Co.n Co. Ltd,Utilities,Japan,83,-1%,19
11856,"Yuke's Co., Ltd.",JASDAQ:4334,Utilities,Japan,84,-5%,22
11853,"Yuki Gosei Kogyo Co., Ltd.",TSE:4531,Utilities,Japan,77,-1%,12
11847,Yurtec Corporation,TSE:1934,Utilities,Japan,59,8%,9
17899,Yutaka Foods Corporation,TSE:2806,Utilities,Japan,49,-1%,12
11065,"Yutaka Giken Co., Ltd.",JASDAQ:7229,Utilities,Japan,9,1%,6
11838,"Zakku, K.K.","Private:Zakku, Kku, K.K.",Utilities,Japan,60,-8%,12
11839,"Zappallas, Inc.",TSE:3770,Utilities,Japan,53,-5%,21
11840,ZEN-NOH Co. Ltd.,Private:ZEN-NOH Co. Ltd.,Utilities,Japan,43,-5%,13
11841,"Zenrin Co., Ltd.",TSE:9474,Utilities,Japan,66,-5%,9
11842,"Zensho Holdings Co., Ltd.",TSE:7550,Utilities,Japan,63,3%,9
11843,"Zenyaku Kogyo Co., Ltd. ","Private:Zenyaku Ko., Ltd. ",Utilities,Japan,22,2%,15
11844,ZEON Corporation,TSE:4205,Utilities,Japan,19,7%,19
11845,"ZERO Co., Ltd.",TSE:9028,Utilities,Japan,23,-1%,18
11846,Zojirushi Corporation,TSE:7965,Utilities,Japan,77,3%,25
11850,Zuiko Corporation,TSE:6279,Utilities,Japan,45,-7%,9
11851,"Zuken Elmic, Inc.",TSE:4770,Utilities,Japan,24,7%,14
22111,Arabia One for Clean Energy Investments PSC,Private:Arabia Onments PSC,Energy,Jordan,78,-6%,8
6093,Kakuzi Ltd.,NASE:KUKZ.O,Consumer Staples,Kenya,58,7%,11
6091,The Kenya Power and Lighting Company Limited,NASE:KPLC.O,Utilities,Kenya,95,-1%,20
16929,Kuwait Petroleum Corporation,Private:Kuwaiation,Energy,Kuwait,57,-8%,21
16410,Kuwait Government,Private:Kuwent,Government Institution,Kuwait,45,-4%,25
3829,Advanced Technology Company K.S.C.P.,KWSE:ATC,Healthcare,Kuwait,19,6%,16
16974,Kyrgyzaltyn JSC,Private:KyrJSC,Materials,Kyrgyzstan,85,3%,22
15204,Kolao Holdings,KOSE:A900140,Consumer Discretionary,Laos,59,8%,21
21525,Xe-Pian Xe-Namnoy Power Company Limited,Private:Xe-Pian Xy Limited,Utilities,Laos,99,-8%,19
16968,Merit Corporation,Private:Meritation,Consumer Discretionary,Lebanon,38,8%,19
6251,Adecoagro S.A.,NYSE:AGRO,Consumer Staples,Luxembourg,53,-7%,20
891,Tenaris S.A.,BIT:TEN,Energy,Luxembourg,30,-6%,24
17325,Vitol Holding II S.A.,Private:Vitol S.A.,Energy,Luxembourg,76,0%,5
21348,Kermadec S.A.,Private:Kermadec adec S.A.,Financials,Luxembourg,26,-1%,14
6338,Atento S.A.,NYSE:ATTO,Industrials,Luxembourg,37,-8%,18
7236,MagnaChip Semiconductor Corporation,NYSE:MX,Information Technology,Luxembourg,17,-5%,13
6866,Globant S.A.,NYSE:GLOB,Information Technology,Luxembourg,99,5%,8
7219,ArcelorMittal,NYSE:MT,Materials,Luxembourg,66,7%,21
16254,"MEDIAN Kliniken S.à r.l.,","Private:MEDIAr.l.,",Others,Luxembourg,72,7%,23
5047,Altisource Portfolio Solutions S.A.,NasdaqGS:ASPS,Real Estate,Luxembourg,76,-8%,6
17859,Seapower Trading Company Limited,Private:Seapower Limited,Consumer Discretionary,Macau,4,8%,25
4736,"Deswell Industries, Inc.",NasdaqGM:DSWL,Information Technology,Macau,41,8%,20
9083,Infinity Development Holdings Company Limited,SEHK:640,Materials,Macau,86,-4%,14
21626,"Macau Cement Manufacturing Co., Ltd.","Private:Macau CemCo., Ltd.",Materials,Macau,4,8%,21
15344,UMW Holdings Berhad,KLSE:UMW,Consumer Discretionary,Malaysia,38,-7%,20
16329,Perodua Sales Sdn. Bhd -> Perusahaan Otomobil Kedua Sdn Bhd,Private:PerBhd,Consumer Discretionary,Malaysia,53,-6%,15
3045,Ajinomoto Malaysia Bhd,KLSE:AJI,Consumer Staples,Malaysia,48,0%,6
15435,Focus Dynamics Group Berhad,KLSE:FOCUS,Consumer Staples,Malaysia,94,7%,22
3100,Shell Refining Company (Federation of Malaya) Berhad,KLSE:SHELL,Energy,Malaysia,84,-8%,13
13978,UMW Oil & Gas Corporation Berhad,KLSE:UMWOG,Energy,Malaysia,99,-3%,25
17387,Petroliam Nasional Berhad,Private:Petroerhad,Energy,Malaysia,45,-7%,5
16043,P.I.E. Industrial Berhad,KLSE:PIE,Industrials,Malaysia,84,2%,20
20926,Hitachi Electronic Products (Malaysia) Sdn. Bhd.,Private:Hitachi ESdn. Bhd.,Industrials,Malaysia,86,-1%,8
8575,"MOL Global, Inc.",OTCPK:MOLG.Y,Information Technology,Malaysia,55,5%,6
16008,CSC Steel Holdings Berhad,KLSE:CSCSTEL,Materials,Malaysia,28,-8%,19
3104,Tek Seng Holdings Bhd,KLSE:TEKSENG,Materials,Malaysia,88,0%,10
17741,Lotte Chemical Titan (M) Sdn. Bhd.,Private:Lotte Chdn. Bhd.,Materials,Malaysia,59,-1%,20
21166,Petronnic Sdn. Bhd.,Private:PetronnicSdn. Bhd.,Others,Malaysia,40,6%,18
20921,Sunway Berhad,Private:Sunway Beay Berhad,Real Estate,Malaysia,23,-1%,9
3105,Tenaga Nasional Berhad,KLSE:TENAGA,Utilities,Malaysia,69,-1%,12
7598,Seaspan Corporation,NYSE:SSW,Industrials,Marshall Islands,2,-1%,14
17016,Scorpio LR2 Pool Limited,Private:Scorpmited,Others,Marshall Islands,4,-5%,19
17003,Petróleos Mexicanos,Private:Petrocanos,Energy,Mexico,3,-1%,10
21630,"Biodist, S.A. De C.V.","Private:Biodist, . De C.V.",Healthcare,Mexico,20,1%,25
17582,Laboratorios Sanfer S.A. de C.V.,Private:Labor C.V.,Healthcare,Mexico,51,6%,17
964,Grupo Aeromexico SAB de CV,BMV:AEROMEX *,Industrials,Mexico,12,6%,24
982,Grupo México S.A.B. de C.V.,BMV:GMEXICO B,Materials,Mexico,85,-4%,21
991,"Mexichem, S.A.B. de C.V.",BMV:MEXCHEM *,Materials,Mexico,54,2%,11
17225,DTC Soluciones Inmobiliarias SA de CV,Private:DTC e CV,Others,Mexico,50,5%,6
17266,Industrias Energeticas S.A. de C.V.,Private:InduC.V.,Others,Mexico,54,7%,23
17314,Nuclear Waste Partnership,Private:Nuclership,Others,Mexico,42,-2%,15
968,Axtel S. A. B. De CV,BMV:AXTEL CPO,Telecommunication Services,Mexico,73,6%,23
6294,America Movil S.A.B. de C.V.,NYSE:AMX,Telecommunication Services,Mexico,78,-8%,9
6658,Dynagas LNG Partners LP,NYSE:DLNG,Energy,Monaco,94,2%,25
6867,GasLog Ltd.,NYSE:GLOG,Energy,Monaco,69,-7%,25
7279,Navios Maritime Acquisition Corporation,NYSE:NNA,Energy,Monaco,39,-4%,8
7606,Scorpio Tankers Inc.,NYSE:STNG,Energy,Monaco,86,3%,18
6543,Costamare Inc.,NYSE:CMRE,Industrials,Monaco,15,3%,5
7278,Navios Maritime Partners L.P.,NYSE:NMM,Industrials,Monaco,75,-7%,15
7523,"Safe Bulkers, Inc.",NYSE:SB,Industrials,Monaco,49,-5%,12
7276,Navios Maritime Holdings Inc.,NYSE:NM,Industrials,Monaco,60,-2%,10
17035,Scorpio Handymax Tanker Pool Limited,Private:Scorpmitedhandy,Industrials,Monaco,94,0%,13
22175,"Gyals Co.,Ltd","Private:Gyals Co.s Co.,Ltd",Healthcare,Mongolia,25,-2%,13
9161,Mongolian Mining Corporation,SEHK:975,Materials,Mongolia,2,7%,9
21831,La Compagnie Nationale Royal Air Maroc S.A.,Private:La Compagaroc S.A.,Industrials,Morocco,40,-2%,25
1774,Koninklijke Ahold Delhaize N.V.,ENXTAM:AH,Consumer Staples,Netherlands,100,5%,7
1828,Unilever N.V.,ENXTAM:UNA,Consumer Staples,Netherlands,45,-6%,21
6526,Core Laboratories NV,NYSE:CLB,Energy,Netherlands,11,7%,7
14309,Fugro N.V.,ENXTAM:FUR,Energy,Netherlands,2,-6%,23
1829,Royal Vopak NV,ENXTAM:VPK,Energy,Netherlands,93,2%,15
7462,Royal Dutch Shell plc,NYSE:RDS.A,Energy,Netherlands,88,5%,22
17072,Vitol Holding B.V.,Private:Vitol B.V.,Energy,Netherlands,23,-3%,9
17271,Coöperatieve Rabobank U.A.,Private:Coope U.A.,Financials,Netherlands,11,5%,15
5796,Qiagen NV,NasdaqGS:QGEN,Healthcare,Netherlands,28,4%,5
16746,Dutch Ophthalmic Research Center International B.V.,Private:Dut.V.,Healthcare,Netherlands,64,-6%,17
16930,Mediq B.V.,Private:Mediq B.V.,Healthcare,Netherlands,69,-4%,24
1831,Wolters Kluwer N.V.,ENXTAM:WKL,Industrials,Netherlands,24,-2%,12
1927,Airbus Group SE,ENXTPA:AIR,Industrials,Netherlands,15,-7%,10
7397,Koninklijke Philips N.V.,NYSE:PHG,Industrials,Netherlands,74,0%,20
21599,Diodes Holding B.V.,Private:Diodes Hoding B.V.,Industrials,Netherlands,47,5%,17
8305,AVG Technologies N.V.,OTCPK:AVGT.F,Information Technology,Netherlands,37,3%,15
5702,NXP Semiconductors NV,NasdaqGS:NXPI,Information Technology,Netherlands,80,2%,7
1781,ASM International NV,ENXTAM:ASM,Information Technology,Netherlands,57,0%,13
1776,Akzo Nobel N.V.,ENXTAM:AKZA,Materials,Netherlands,95,8%,23
16604,Acorn Holdings B.V.,Private:Acorn Hngs B.V.,Others,Netherlands,64,7%,17
16772,Carioca MV27 B.V.,Private:Car.V.27,Others,Netherlands,15,0%,19
16787,Cernambi Norte MV26 B.V.,Private:Cer.V.,Others,Netherlands,97,5%,8
16767,Farringford N.V.,Private:Farri N.V.,Others,Netherlands,0,-8%,25
17047,Tartaruga MV29 B.V.,Private:TARTA B.V.,Others,Netherlands,22,2%,6
17047,TARTARUGA MV29 B.V.,Private:TARTA B.V.,Others,Netherlands,80,2%,14
6021,VimpelCom Ltd.,NasdaqGS:VIP,Telecommunication Services,Netherlands,58,-5%,16
7920,Sanford Ltd.,NZSE:SAN,Consumer Staples,New Zealand,80,-4%,14
7918,The New Zealand Refining Company Limited,NZSE:NZR,Energy,New Zealand,8,2%,20
7934,Z Energy Limited,NZSE:ZEL,Energy,New Zealand,54,-8%,6
21680,Wiri Oil Services Limited,Private:Wiri Oil s Limited,Energy,New Zealand,2,5%,20
7926,South Port New Zealand Limited,NZSE:SPN,Industrials,New Zealand,1,3%,7
21678,Anyware Computer Accessories,Private:Anyware Ccessories,Information Technology,New Zealand,71,-6%,18
21147,Indorama Eleme Fertilizer and Chemicals Ltd,Private:Indorama icals Ltd,Industrials,Nigeria,76,-2%,5
21751,Marsti Holding As,Private:Marsti Hoolding As,Consumer Discretionary,Norway,87,2%,21
7607,Statoil ASA,NYSE:STO,Energy,Norway,34,0%,18
8042,TGS Nopec Geophysical Co. ASA,OB:TGS,Energy,Norway,58,-5%,15
8044,TTS Group ASA,OB:TTS,Industrials,Norway,66,-6%,21
21204,BW Gas AS,Private:BW Gaas AS,Industrials,Norway,89,7%,21
16200,Foreign Governments,Private:Foreents,Government Institution,Others,36,-6%,10
16201,Global Governments,Private:Glonts,Government Institution,Others,31,-4%,5
16199,Non U.S. Governments,Private:Nonnts,Government Institution,Others,41,4%,20
3020,Engro Fertilizers Limited,KASE:EFERT,Materials,Pakistan,47,-8%,25
14029,Engro Polymer and Chemicals Limited,KASE:EPCL,Materials,Pakistan,62,8%,12
3041,Sui Northern Gas Pipelines Ltd.,KASE:SNGP,Utilities,Pakistan,55,-7%,20
3042,"Sui Southern Gas Co., Ltd.",KASE:SSGC,Utilities,Pakistan,47,0%,15
20568,"Empresa General de Inversiones, S.A.","Private:Empresa Gnes, S.A.",Financials,Panama,94,-2%,6
6566,Copa Holdings SA,NYSE:CPA,Industrials,Panama,38,5%,13
22366,LAVENDER MARITIME S.A.,Private:LAVENDER TIME S.A.,Industrials,Panama,42,-7%,24
22295,VENUS OCEAN NAVIGATION S.A.,Private:VENUS OCETION S.A.,Industrials,Panama,59,7%,22
21444,Sunjin Philippines Corporation,Private:Sunjin Phrporation,Consumer Staples,Philippines,71,2%,12
8820,"Pepsi-Cola Products Philippines, Inc.",PSE:PIP,Consumer Staples,Philippines,59,7%,6
13528,Pilipinas Shell Petroleum Corporation,PSE:SHLPH,Energy,Philippines,92,3%,13
21567,Formosa Heavy Industries Inc,Private:Formosa Htries Inc,Industrials,Philippines,60,7%,12
21397,Trimsol Sp Z O O,Private:Trimsol S Sp Z O O,Consumer Discretionary,Poland,99,-2%,23
12934,Polskie Gornictwo Naftowe I Gazownictwo Spolka Akcyjna,WSE:PGN,Energy,Poland,73,5%,5
21825,Falken Trade Polska Sp Z O O Spolka Komandytowa,Private:Falken Trmandytowa,Industrials,Poland,34,0%,25
12889,KGHM Polska Miedz Spólka Akcyjna,WSE:KGH,Materials,Poland,57,-2%,17
15350,"Toyota Caetano Portugal, S.A.",ENXTLS:SCT,Consumer Discretionary,Portugal,20,1%,20
17000,Qatar Petroleum,Private:Qataroleum,Energy,Qatar,18,-7%,16
16671,"Gulf Bridge International, Inc","Private:Gulf , Inc",Telecommunication Services,Qatar,22,3%,9
1385,OMV Petrom SA,BVB:SNP,Energy,Romania,34,3%,12
21281,"Daltransflot, Ooo","Private:Daltransfflot, Ooo",Consumer Staples,Russia,18,-2%,24
4077,PAO NOVATEK,LSE:NVTK,Energy,Russia,100,-5%,20
4247,Public Joint Stock Company Gazprom,MISX:GAZP,Energy,Russia,46,-5%,11
8547,Public Joint Stock Company Oil Company LUKOIL,OTCPK:LUKO.Y,Energy,Russia,43,-1%,8
21683,"Titan, Oil ZAO","Private:Titan, ZAitan, ZAO",Energy,Russia,84,7%,22
4206,JSC VTB Bank,LSE:VTBR,Financials,Russia,17,3%,8
4288,Sberbank of Russia OJSC,MISX:SBER,Financials,Russia,25,-5%,23
16154,Russian Government,Private:Rusent,Government Institution,Russia,74,-8%,6
4097,OJSC Pharmstandard,LSE:PHST,Healthcare,Russia,9,-4%,6
17014,"Incuron, LLC","Private:Incur, LLC",Healthcare,Russia,69,3%,6
20685,Valenta Holding,Private:Valenta Ha Holding,Healthcare,Russia,79,4%,20
4299,Public Joint Stock Company United Aircraft Corporation,MISX:UNAC,Industrials,Russia,11,-1%,5
21516,"Oladon, Ooo","Private:Oladon, Oadon, Ooo",Industrials,Russia,91,-6%,16
17427,Open Joint Stock Company Russian Railways,Private:Open JoiRailways,Industrials,Russia,44,5%,18
21822,"Vtorresurs-Pererabotka, Ooo","Private:Vtorresurotka, Ooo",Industrials,Russia,81,-6%,18
9060,United Company RUSAL Plc,SEHK:486,Materials,Russia,13,-3%,12
4284,OAO Raspadskaya,MISX:RASP,Materials,Russia,53,-7%,12
21847,En+ Group Ltd.,Private:EnnGrouproup Ltd.,Materials,Russia,70,-3%,14
21851,Open Joint Stock Company Dmitrov Aluminium Rolling Mill,Private:Open Joinling Mill,Materials,Russia,63,2%,5
16735,BPC Engineering,Private:BPC Eering,Others,Russia,11,-7%,10
20707,Zakritoe Aktcionernoe Obshestvo Sibeltrans,Private:Zakritoe ibeltrans,Others,Russia,45,2%,15
16942,Megapolis Group,Private:Megoup,Real Estate,Russia,4,4%,14
13909,Public Joint Stock Company MegaFon,LSE:MFON,Telecommunication Services,Russia,55,7%,25
21762,Tatweer Education Holding Company,Private:Tatweer Eg Company,Consumer Discretionary,Saudi Arabia,65,-7%,17
17707,Saudi Aramco Products Trading Company,Private:Saudi Ar Company,Energy,Saudi Arabia,85,-2%,6
17033,Saudi Arabian Oil Company,Private:Saudimpany,Energy,Saudi Arabia,48,4%,19
21889,Al Subeaei Group,Private:Mohammed L Subeaei,Financials,Saudi Arabia,25,-6%,7
16413,Saudi Arabia (Kingdom of),Private:Saudi Argdom of),Government Institution,Saudi Arabia,43,-6%,6
20518,Abdulkadir Al Muhaidib and Sons Company,Private:Abdulkadis Company,Industrials,Saudi Arabia,62,8%,23
20925,Rashid Al- Rashid Group,Private:Rashid Alhid Group,Industrials,Saudi Arabia,70,3%,21
17023,Saudi Binladin Group Limited,Private:Saudimited,Industrials,Saudi Arabia,99,-2%,8
8846,Saudi Basic Industries Corporation,SASE:2010,Materials,Saudi Arabia,73,2%,6
17242,Saudi FAS Holding Company,Private:Saudiany,Others,Saudi Arabia,41,-5%,20
17430,Telekom Srbija a.d.,Private:Telekom ija a.d.,Telecommunication Services,Serbia,97,6%,6
21031,Cj International Asia Pte. Ltd.,Private:Cj InternPte. Ltd.,Others,Singapore,5,-6%,12
20993,Daimei Shouji (Singapore) Pte Ltd,Private:Daimei Sh) Pte Ltd,Others,Singapore,13,5%,8
17486,Giti Tire Global Trading Pte. Ltd.,Private:Giti Tirte. Ltd.,Consumer Discretionary,Singapore,94,-1%,25
9290,Accordia Golf Trust,SGX:ADQU,Consumer Discretionary,Singapore,70,-7%,5
9285,Indofood Agri Resources Ltd.,SGX:5JS,Consumer Staples,Singapore,37,7%,13
9344,Japfa Ltd.,SGX:UD2,Consumer Staples,Singapore,41,-5%,8
9295,GMG Global Ltd,SGX:AXJ,Consumer Staples,Singapore,56,2%,13
9314,Del Monte Pacific Limited,SGX:D03,Consumer Staples,Singapore,38,1%,25
9327,Dyna-Mac Holdings Ltd.,SGX:NO4,Energy,Singapore,79,-8%,13
21565,Winson Oil Trading Pte. Ltd,Private:Winson Oi Pte. Ltd,Energy,Singapore,30,-8%,13
21310,Great Orient Chemical Pte. Ltd.,Private:Great OriPte. Ltd.,Financials,Singapore,11,-1%,11
21791,Nuri Holdings (S) Pte. Ltd.,Private:Nuri HoldPte. Ltd.,Financials,Singapore,95,4%,13
16395,Government of Singapore,Private:Goverapore,Government Institution,Singapore,3,1%,25
6618,China Yuchai International Limited,NYSE:CYD,Industrials,Singapore,54,3%,23
9321,Hong Leong Asia Ltd.,SGX:H22,Industrials,Singapore,3,5%,25
21574,Alliance Concrete Singapore Pte. Ltd,Private:Alliance  Pte. Ltd,Industrials,Singapore,1,-7%,5
22081,Measurement & Metrology (S) Pte Ltd,Private:Measureme) Pte Ltd,Industrials,Singapore,7,8%,23
17716,R1 International Pte Ltd.,Private:R1 InterPte Ltd.,Industrials,Singapore,51,4%,19
9308,Keppel Corporation Limited,SGX:BN4,Industrials,Singapore,36,-5%,8
15470,Sembcorp Marine Ltd,SGX:S51,Industrials,Singapore,46,-5%,17
9335,Singapore Technologies Engineering Ltd,SGX:S63,Industrials,Singapore,42,-2%,25
5329,Flex Ltd.,NasdaqGS:FLEX,Information Technology,Singapore,11,-5%,24
5533,"Kulicke and Soffa Industries, Inc.",NasdaqGS:KLIC,Information Technology,Singapore,59,-7%,21
5062,Broadcom Limited,NasdaqGS:AVGO,Information Technology,Singapore,9,8%,16
17204,CIT Cosmeceutical Pte Ltd,Private:CIT Ce Ltd,Others,Singapore,71,-3%,14
16940,Nexcomm Asia Pte Ltd,Private:NexLtd,Others,Singapore,73,-5%,10
1442,Polaris Ltd.,Catalist:5BI,Telecommunication Services,Singapore,97,-2%,13
9349,Singapore Telecommunications Limited,SGX:Z74,Telecommunication Services,Singapore,60,3%,18
8686,Sound Global Ltd,OTCPK:SGXX.F,Utilities,Singapore,61,-4%,5
1331,Slovnaft AS,BSSE:1SLN01AE,Energy,Slovakia,13,-5%,16
21272,JMT Sk S.R.O.,Private:JMT Sk S.Sk S.R.O.,Information Technology,Slovakia,1,3%,15
21058,Human Medical Supply,Private:Human Medal Supply,Others,South Africa,78,-3%,17
2998,Standard Bank Group Limited,JSE:SBK,Financials,South Africa,3,8%,10
15382,Jasco Electronics Holdings Limited,JSE:JSC,Industrials,South Africa,85,2%,14
21227,Community Investment Holdings (Pty) Ltd.,Private:CommunityPty) Ltd.,Industrials,South Africa,34,-6%,8
22100,KK Pvt. Ltd. Co. ,Private:KK Pvt. LLtd. Co. ,Industrials,South Africa,13,-7%,12
2973,Datatec Limited,JSE:DTC,Information Technology,South Africa,55,1%,15
2960,AngloGold Ashanti Ltd.,JSE:ANG,Materials,South Africa,88,-4%,22
2977,Gold Fields Ltd.,JSE:GFI,Materials,South Africa,50,6%,15
2999,Sibanye Gold Limited,JSE:SGL,Materials,South Africa,90,6%,17
2989,MTN Group Limited,JSE:MTN,Telecommunication Services,South Africa,55,-3%,9
15531,21st Century Development Co. Ltd.,Private:21st Cent Co. Ltd.,Others,South Korea,64,12%,17
21060,"2nd Seoul-Incheon Linking Highway Co., Ltd.","Private:2nd SeoulCo., Ltd.",Others,South Korea,66,8%,7
20973,"A.Tion Fashion, Inc.","Private:A.Tion Faion, Inc.",Others,South Korea,60,-5%,16
21045,"Able C&C Co., Ltd.",KOSE:A078520,Others,South Korea,67,-1%,16
20971,"Ace Bed Co., Ltd.",KOSDAQ:A003800,Others,South Korea,97,-3%,12
21033,"ACT Co., Ltd.",KOSDAQ:A138360,Others,South Korea,65,-1%,25
21037,"ACT Co., Ltd.",KOSDAQ:A138360,Others,South Korea,25,-2%,7
21048,"AD Stainless Co., Ltd.","Private:AD StainlCo., Ltd.",Others,South Korea,5,1%,22
21017,"Adrich Co.,Ltd","Private:Adrich Coh Co.,Ltd",Others,South Korea,10,-4%,23
20984,"Ads Rail Co.,Ltd.","Private:Ads Rail  Co.,Ltd.",Others,South Korea,85,3%,11
21034,Advanced Institutes of Convergence Technology,Private:Advanced echnology,Others,South Korea,96,4%,25
21038,Advanced Process Systems Corporation,KOSDAQ:A054620,Others,South Korea,23,3%,22
21040,"Aekyung Co., Ltd.","Private:Aekyung CCo., Ltd.",Others,South Korea,85,-3%,20
21056,"Aekyung Devlopment Co., Ltd.","Private:Aekyung DCo., Ltd.",Others,South Korea,17,8%,9
20995,"Aekyung Petrochemical Co., Ltd",KOSE:A161000,Others,South Korea,65,3%,18
21036,"Aerogel Korea Co, Ltd","Private:Aerogel Ka Co, Ltd",Others,South Korea,74,0%,23
20966,"Aerospace Technology Of Korea, Inc.",KOSDAQ:A067390,Others,South Korea,74,4%,11
20994,"AfreecaTV Co., Ltd.",KOSDAQ:A067160,Others,South Korea,17,8%,10
21062,Agricultural corporation corporation,Private:Agriculturporation,Others,South Korea,84,-2%,10
21039,"AhnLab, Inc.",KOSDAQ:A053800,Others,South Korea,97,8%,9
21059,Aimhigh Global Corp.,KOSDAQ:A043580,Others,South Korea,62,-1%,19
20975,"Ainnos Co., Ltd.","Private:Ainnos CoCo., Ltd.",Others,South Korea,57,8%,15
20968,"Air Busan Co., Ltd.","Private:Air BusanCo., Ltd.",Others,South Korea,92,-4%,20
20962,"AJ Networks Co., Ltd.",KOSE:A095570,Others,South Korea,5,1%,9
21028,"AJ Rent A Car Co., Ltd.",KOSE:A068400,Others,South Korea,65,7%,12
21001,"AJIN industrial Co.,Ltd.",KOSDAQ:A013310,Others,South Korea,48,-7%,25
21015,"AJ-PARK Co., Ltd.","Private:AJ-PARK CCo., Ltd.",Others,South Korea,43,-3%,15
21053,"AK & MN BioFarm Co., Ltd.","Private:AK & MN BCo., Ltd.",Others,South Korea,89,-7%,22
21018,"AK Holdings, Inc.",KOSE:A006840,Others,South Korea,96,2%,5
20974,"ALD I Co., Ltd.","Private:ALD I Co.Co., Ltd.",Others,South Korea,59,2%,18
21026,ALTEOGEN Inc.,KOSDAQ:A196170,Others,South Korea,83,0%,9
20965,Alticast Corp.,KOSDAQ:A085810,Others,South Korea,80,0%,7
21025,"Aluko Co., Ltd.",KOSE:A001780,Others,South Korea,95,-4%,16
22415,"Alvogen Korea Co., Ltd.",KOSE:A002250,Others,South Korea,44,6%,7
21021,"Aminologics Co.,Ltd.",KOSDAQ:A074430,Others,South Korea,36,5%,13
21004,Amorepacific Corp.,KOSE:A090430,Others,South Korea,49,-1%,16
20972,AmorePacific Group,KOSE:A002790,Others,South Korea,23,4%,19
20980,"A-motion Co., Ltd.",KOSDAQ:A031860,Others,South Korea,54,0%,7
